Altersgruppe	AnzahlFall	AnzahlGenesen	AnzahlTodesfall	Datenstand	Geschlecht	IstErkrankungsbeginn	Meldedatum	NeuGenesen	NeuerFall	NeuerTodesfall	ObjectId	Refdatum
A15-A34	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	169403	2021-03-06
A15-A34	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	169404	2021-03-08
A15-A34	2	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	169405	2021-03-10
A15-A34	2	0	0	2021-03-12	M	0	2021-03-11	-9	1	-9	169406	2021-03-11
A15-A34	1	0	0	2021-03-12	unbekannt	0	2021-03-11	-9	1	-9	169409	2021-03-11
A05-A14	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	169601	2021-03-07
A05-A14	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	169602	2021-03-10
A05-A14	1	0	0	2021-03-12	M	0	2021-03-11	-9	1	-9	169603	2021-03-11
A05-A14	1	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	169802	2021-03-08
A05-A14	1	0	0	2021-03-12	W	0	2021-03-11	-9	1	-9	169803	2021-03-11
A60-A79	1	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	170341	2021-03-03
A60-A79	1	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	170342	2021-03-08
A60-A79	3	0	0	2021-03-12	W	0	2021-03-11	-9	1	-9	170343	2021-03-11
A35-A59	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	171294	2021-03-04
A35-A59	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	171295	2021-03-05
A35-A59	2	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	171296	2021-03-07
A35-A59	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	171297	2021-03-08
A35-A59	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	171298	2021-03-09
A35-A59	2	0	0	2021-03-12	M	0	2021-03-11	-9	1	-9	171299	2021-03-11
A35-A59	1	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	171976	2021-03-05
A35-A59	2	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	171977	2021-03-07
A35-A59	4	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	171978	2021-03-08
A35-A59	4	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	171979	2021-03-09
A35-A59	3	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	171980	2021-03-10
A35-A59	2	0	0	2021-03-12	W	0	2021-03-11	-9	1	-9	171981	2021-03-11
A60-A79	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	170932	2021-03-07
A60-A79	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	170933	2021-03-08
A60-A79	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	170934	2021-03-09
A15-A34	1	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	172065	2021-03-02
A15-A34	1	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	172066	2021-03-08
A15-A34	3	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	172067	2021-03-10
A15-A34	4	0	0	2021-03-12	W	0	2021-03-11	-9	1	-9	172068	2021-03-11
A80+	1	0	0	2021-03-12	M	1	2021-03-11	-9	1	-9	174117	2021-03-08
A80+	1	0	0	2021-03-12	W	1	2021-03-11	-9	1	-9	174455	2021-03-07
A80+	2	0	0	2021-03-12	W	0	2021-03-11	-9	1	-9	174456	2021-03-11
A15-A34	-1	0	0	2021-03-12	M	0	2021-03-10	-9	-1	-9	169401	2021-03-10
A80+	1	0	0	2021-03-12	M	1	2021-03-10	-9	0	-9	174115	2021-03-05
A60-A79	-1	0	0	2021-03-12	W	0	2021-03-10	-9	-1	-9	170339	2021-03-10
A80+	1	0	0	2021-03-12	W	0	2021-03-10	-9	1	-9	174453	2021-03-10
A00-A04	1	0	0	2021-03-12	W	1	2021-03-10	-9	0	-9	168402	2021-03-09
A80+	1	0	0	2021-03-12	M	0	2021-03-10	-9	0	-9	174116	2021-03-10
A15-A34	4	0	0	2021-03-12	M	1	2021-03-10	-9	0	-9	169396	2021-03-06
A35-A59	1	0	0	2021-03-12	M	1	2021-03-10	-9	1	-9	171286	2021-03-05
A15-A34	1	0	0	2021-03-12	M	1	2021-03-10	-9	0	-9	169397	2021-03-07
A80+	1	0	0	2021-03-12	W	0	2021-03-10	-9	0	-9	174454	2021-03-10
A15-A34	4	0	0	2021-03-12	M	1	2021-03-10	-9	0	-9	169398	2021-03-08
A35-A59	3	0	0	2021-03-12	M	1	2021-03-10	-9	1	-9	171290	2021-03-09
