Altersgruppe	AnzahlFall	AnzahlGenesen	AnzahlTodesfall	Datenstand	Geschlecht	IstErkrankungsbeginn	Meldedatum	NeuGenesen	NeuerFall	NeuerTodesfall	ObjectId	Refdatum
A80+	-1	0	0	2021-03-16	M	0	2021-03-13	-9	-1	-9	177486	2021-03-13
A60-A79	1	0	0	2021-03-16	W	0	2021-03-13	-9	0	-9	177236	2021-03-13
A60-A79	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	177235	2021-03-12
A60-A79	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	177234	2021-03-10
A80+	2	0	0	2021-03-16	W	0	2021-03-13	-9	0	-9	176359	2021-03-13
A80+	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	176358	2021-03-12
A15-A34	2	0	0	2021-03-16	W	0	2021-03-13	-9	0	-9	174913	2021-03-13
A15-A34	3	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	174912	2021-03-11
A15-A34	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	174911	2021-03-09
A60-A79	1	0	0	2021-03-16	unbekannt	0	2021-03-13	-9	0	-9	174330	2021-03-13
A60-A79	2	0	0	2021-03-16	M	0	2021-03-13	-9	0	-9	174328	2021-03-13
A60-A79	1	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	174327	2021-03-06
A35-A59	1	0	0	2021-03-16	unbekannt	0	2021-03-13	-9	0	-9	173677	2021-03-13
A35-A59	1	0	0	2021-03-16	unbekannt	1	2021-03-13	-9	0	-9	173676	2021-03-12
A35-A59	5	0	0	2021-03-16	M	0	2021-03-13	-9	0	-9	173672	2021-03-13
A35-A59	4	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	173671	2021-03-11
A35-A59	3	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	173670	2021-03-10
A35-A59	1	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	173669	2021-03-08
A35-A59	1	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	173668	2021-03-06
A35-A59	2	0	0	2021-03-16	W	0	2021-03-13	-9	0	-9	172842	2021-03-13
A35-A59	2	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	172841	2021-03-12
A35-A59	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	172840	2021-03-11
A35-A59	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	172839	2021-03-10
A35-A59	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	172838	2021-03-06
A05-A14	1	0	0	2021-03-16	M	0	2021-03-13	-9	0	-9	172426	2021-03-13
A05-A14	1	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	172425	2021-03-11
A05-A14	1	0	0	2021-03-16	W	1	2021-03-13	-9	0	-9	170639	2021-03-09
A15-A34	2	0	0	2021-03-16	M	0	2021-03-13	-9	0	-9	170239	2021-03-13
A15-A34	1	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	170238	2021-03-12
A15-A34	3	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	170237	2021-03-11
A15-A34	1	0	0	2021-03-16	M	1	2021-03-13	-9	0	-9	170236	2021-03-10
A80+	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	177485	2021-03-08
A60-A79	2	0	0	2021-03-16	W	0	2021-03-12	-9	0	-9	177233	2021-03-12
A60-A79	2	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	177232	2021-03-11
A60-A79	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	177231	2021-03-10
A60-A79	2	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	177230	2021-03-07
A60-A79	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	177229	2021-03-05
A80+	3	0	0	2021-03-16	W	0	2021-03-12	-9	0	-9	176357	2021-03-12
A15-A34	2	0	0	2021-03-16	W	0	2021-03-12	-9	0	-9	174910	2021-03-12
A15-A34	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	174909	2021-03-11
A15-A34	3	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	174908	2021-03-10
A15-A34	2	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	174907	2021-03-09
A15-A34	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	174906	2021-03-08
A60-A79	1	0	0	2021-03-16	M	0	2021-03-12	-9	0	-9	174326	2021-03-12
A60-A79	2	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	174325	2021-03-11
A60-A79	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	174324	2021-03-08
A60-A79	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	174323	2021-03-01
A35-A59	8	0	0	2021-03-16	M	0	2021-03-12	-9	0	-9	173667	2021-03-12
A35-A59	2	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	173666	2021-03-11
A35-A59	2	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	173665	2021-03-10
A35-A59	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	173664	2021-03-09
A35-A59	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	173663	2021-03-08
A35-A59	3	0	0	2021-03-16	W	0	2021-03-12	-9	0	-9	172837	2021-03-12
A35-A59	2	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	172836	2021-03-11
A35-A59	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	172835	2021-03-10
A35-A59	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	172834	2021-03-09
A35-A59	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	172833	2021-03-08
A35-A59	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	172832	2021-03-07
A35-A59	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	172831	2021-03-06
A35-A59	1	0	0	2021-03-16	W	1	2021-03-12	-9	0	-9	172830	2021-03-03
A05-A14	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	172424	2021-03-12
A05-A14	2	0	0	2021-03-16	M	0	2021-03-12	-9	0	-9	172423	2021-03-12
A05-A14	2	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	172422	2021-03-10
A00-A04	2	0	0	2021-03-16	M	0	2021-03-12	-9	0	-9	172072	2021-03-12
A00-A04	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	172071	2021-03-10
A00-A04	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	172070	2021-03-09
A05-A14	1	0	0	2021-03-16	W	0	2021-03-12	-9	0	-9	170638	2021-03-12
A15-A34	2	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	170235	2021-03-11
A15-A34	3	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	170234	2021-03-10
A15-A34	1	0	0	2021-03-16	M	1	2021-03-12	-9	0	-9	170233	2021-03-08
A80+	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	177484	2021-03-08
A60-A79	2	0	0	2021-03-16	W	0	2021-03-11	-9	0	-9	177228	2021-03-11
A60-A79	1	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	177227	2021-03-08
A60-A79	1	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	177226	2021-03-03
A80+	2	0	0	2021-03-16	W	0	2021-03-11	-9	0	-9	176356	2021-03-11
A80+	1	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	176355	2021-03-07
A15-A34	2	0	0	2021-03-16	W	0	2021-03-11	-9	0	-9	174905	2021-03-11
A15-A34	3	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	174904	2021-03-10
A15-A34	1	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	174903	2021-03-09
A15-A34	1	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	174902	2021-03-08
A15-A34	1	1	0	2021-03-16	W	1	2021-03-11	1	0	-9	174901	2021-03-02
A60-A79	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	174322	2021-03-10
A60-A79	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	174321	2021-03-09
A60-A79	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	174320	2021-03-08
A60-A79	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	174319	2021-03-07
A35-A59	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	173662	2021-03-11
A35-A59	2	0	0	2021-03-16	M	0	2021-03-11	-9	0	-9	173661	2021-03-11
A35-A59	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	173660	2021-03-10
A35-A59	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	173659	2021-03-09
A35-A59	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	173658	2021-03-08
A35-A59	2	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	173657	2021-03-07
A35-A59	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	173656	2021-03-05
A35-A59	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	173655	2021-03-04
A35-A59	2	0	0	2021-03-16	W	0	2021-03-11	-9	0	-9	172829	2021-03-11
A35-A59	3	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	172828	2021-03-10
A35-A59	4	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	172827	2021-03-09
A35-A59	5	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	172826	2021-03-08
A35-A59	2	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	172825	2021-03-07
A35-A59	1	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	172824	2021-03-05
A05-A14	1	0	0	2021-03-16	M	0	2021-03-11	-9	0	-9	172421	2021-03-11
A05-A14	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	172420	2021-03-10
A05-A14	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	172419	2021-03-07
A00-A04	1	0	0	2021-03-16	M	0	2021-03-11	-9	0	-9	172069	2021-03-11
A05-A14	1	0	0	2021-03-16	W	0	2021-03-11	-9	0	-9	170637	2021-03-11
A05-A14	1	0	0	2021-03-16	W	1	2021-03-11	-9	0	-9	170636	2021-03-08
A15-A34	1	0	0	2021-03-16	unbekannt	0	2021-03-11	-9	0	-9	170246	2021-03-11
A15-A34	3	0	0	2021-03-16	M	0	2021-03-11	-9	0	-9	170232	2021-03-11
A15-A34	2	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	170231	2021-03-10
A15-A34	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	170230	2021-03-08
A15-A34	1	0	0	2021-03-16	M	1	2021-03-11	-9	0	-9	170229	2021-03-06
A80+	1	0	0	2021-03-16	M	0	2021-03-10	-9	0	-9	177483	2021-03-10
A80+	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	177482	2021-03-05
A60-A79	3	0	0	2021-03-16	W	0	2021-03-10	-9	0	-9	177225	2021-03-10
A60-A79	1	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	177224	2021-03-08
A80+	2	0	0	2021-03-16	W	0	2021-03-10	-9	0	-9	176354	2021-03-10
A15-A34	1	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	174900	2021-03-10
A15-A34	1	0	0	2021-03-16	W	0	2021-03-10	-9	0	-9	174899	2021-03-10
A15-A34	4	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	174898	2021-03-08
A15-A34	3	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	174897	2021-03-07
A15-A34	3	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	174896	2021-03-06
A15-A34	2	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	174895	2021-03-05
A15-A34	1	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	174894	2021-03-04
A60-A79	2	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	174318	2021-03-08
A60-A79	2	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	174317	2021-03-07
A60-A79	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	174316	2021-03-06
A60-A79	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	174315	2021-03-05
A60-A79	1	1	0	2021-03-16	M	1	2021-03-10	0	0	-9	174314	2021-02-28
A35-A59	5	0	0	2021-03-16	M	0	2021-03-10	-9	0	-9	173654	2021-03-10
A35-A59	4	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	173653	2021-03-09
A35-A59	3	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	173652	2021-03-08
A35-A59	3	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	173651	2021-03-07
A35-A59	2	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	173650	2021-03-06
A35-A59	2	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	173649	2021-03-05
A35-A59	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	173648	2021-03-03
A35-A59	7	0	0	2021-03-16	W	0	2021-03-10	-9	0	-9	172823	2021-03-10
A35-A59	1	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	172822	2021-03-09
A35-A59	4	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	172821	2021-03-08
A35-A59	3	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	172820	2021-03-07
A35-A59	3	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	172819	2021-03-06
A35-A59	1	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	172818	2021-03-04
A05-A14	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	172418	2021-03-09
A05-A14	2	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	172417	2021-03-08
A05-A14	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	172416	2021-03-06
A05-A14	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	172415	2021-03-05
A05-A14	1	1	0	2021-03-16	M	1	2021-03-10	0	0	-9	172414	2021-02-22
A00-A04	1	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	172199	2021-03-09
A05-A14	1	0	0	2021-03-16	W	0	2021-03-10	-9	0	-9	170635	2021-03-10
A05-A14	1	0	0	2021-03-16	W	1	2021-03-10	-9	0	-9	170634	2021-03-03
A15-A34	4	0	0	2021-03-16	M	0	2021-03-10	-9	0	-9	170228	2021-03-10
A15-A34	-1	0	0	2021-03-16	M	0	2021-03-10	-9	-1	-9	170227	2021-03-10
A15-A34	5	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	170226	2021-03-08
A15-A34	1	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	170225	2021-03-07
A15-A34	4	0	0	2021-03-16	M	1	2021-03-10	-9	0	-9	170224	2021-03-06
A80+	4	0	0	2021-03-16	M	0	2021-03-09	-9	0	-9	177481	2021-03-09
A60-A79	1	0	0	2021-03-16	W	0	2021-03-09	-9	0	-9	177223	2021-03-09
A60-A79	1	1	0	2021-03-16	W	1	2021-03-09	1	0	-9	177222	2021-03-07
A60-A79	1	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	177221	2021-03-07
A60-A79	1	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	177220	2021-03-06
A60-A79	1	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	177219	2021-03-04
A80+	3	0	0	2021-03-16	W	0	2021-03-09	-9	0	-9	176353	2021-03-09
A15-A34	3	0	0	2021-03-16	W	0	2021-03-09	-9	0	-9	174893	2021-03-09
A15-A34	1	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	174892	2021-03-08
A15-A34	1	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	174891	2021-03-07
A15-A34	2	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	174890	2021-03-06
A15-A34	1	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	174889	2021-03-03
A15-A34	1	1	0	2021-03-16	W	1	2021-03-09	1	0	-9	174888	2021-03-02
A15-A34	1	1	0	2021-03-16	W	1	2021-03-09	0	0	-9	174887	2021-03-01
A15-A34	1	1	0	2021-03-16	W	1	2021-03-09	0	0	-9	174886	2021-01-06
A60-A79	2	0	0	2021-03-16	M	0	2021-03-09	-9	0	-9	174313	2021-03-09
A60-A79	1	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	174312	2021-03-07
A60-A79	1	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	174311	2021-03-05
A60-A79	1	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	174310	2021-03-04
A35-A59	6	0	0	2021-03-16	M	0	2021-03-09	-9	0	-9	173647	2021-03-09
A35-A59	2	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	173646	2021-03-08
A35-A59	2	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	173645	2021-03-07
A35-A59	1	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	173644	2021-03-06
A35-A59	1	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	173643	2021-03-05
A35-A59	2	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	173642	2021-03-04
A35-A59	3	0	0	2021-03-16	W	0	2021-03-09	-9	0	-9	172817	2021-03-09
A35-A59	3	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	172816	2021-03-07
A35-A59	1	0	0	2021-03-16	W	1	2021-03-09	-9	0	-9	172815	2021-03-06
A35-A59	1	1	0	2021-03-16	W	1	2021-03-09	0	0	-9	172814	2021-03-05
A35-A59	1	1	0	2021-03-16	W	1	2021-03-09	0	0	-9	172813	2021-03-04
A05-A14	1	0	0	2021-03-16	M	0	2021-03-09	-9	0	-9	172413	2021-03-09
A00-A04	1	0	0	2021-03-16	M	0	2021-03-09	-9	0	-9	172068	2021-03-09
A15-A34	3	0	0	2021-03-16	M	0	2021-03-09	-9	0	-9	170223	2021-03-09
A15-A34	2	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	170222	2021-03-08
A15-A34	5	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	170221	2021-03-07
A15-A34	2	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	170220	2021-03-06
A15-A34	1	0	0	2021-03-16	M	1	2021-03-09	-9	0	-9	170219	2021-03-05
A60-A79	1	1	0	2021-03-16	W	1	2021-03-08	0	0	-9	177218	2021-02-28
A60-A79	1	0	0	2021-03-16	M	0	2021-03-08	-9	0	-9	174309	2021-03-08
A60-A79	1	0	0	2021-03-16	M	1	2021-03-08	-9	0	-9	174308	2021-03-07
A60-A79	1	0	0	2021-03-16	M	1	2021-03-08	-9	0	-9	174307	2021-03-04
A35-A59	1	0	0	2021-03-16	M	1	2021-03-08	-9	0	-9	173641	2021-03-08
A35-A59	4	0	0	2021-03-16	M	0	2021-03-08	-9	0	-9	173640	2021-03-08
A05-A14	1	0	0	2021-03-16	M	0	2021-03-08	-9	0	-9	172412	2021-03-08
A05-A14	1	0	0	2021-03-16	M	1	2021-03-08	-9	0	-9	172411	2021-03-05
A15-A34	1	1	0	2021-03-16	M	1	2021-03-08	1	0	-9	170218	2021-03-02
A35-A59	1	0	1	2021-03-16	W	0	2021-03-07	-9	0	0	172812	2021-03-07
A60-A79	1	0	0	2021-03-16	W	1	2021-03-07	-9	0	-9	177217	2021-03-04
A60-A79	2	0	0	2021-03-16	W	1	2021-03-07	-9	0	-9	177216	2021-03-03
A15-A34	2	0	0	2021-03-16	W	0	2021-03-07	-9	0	-9	174885	2021-03-07
A15-A34	1	0	0	2021-03-16	W	1	2021-03-07	-9	0	-9	174884	2021-03-05
A15-A34	1	1	0	2021-03-16	W	1	2021-03-07	0	0	-9	174883	2021-02-26
A60-A79	2	0	0	2021-03-16	M	0	2021-03-07	-9	0	-9	174306	2021-03-07
A35-A59	1	0	0	2021-03-16	M	1	2021-03-07	-9	0	-9	173639	2021-03-07
A35-A59	3	0	0	2021-03-16	W	0	2021-03-07	-9	0	-9	172811	2021-03-07
A35-A59	2	0	0	2021-03-16	W	1	2021-03-07	-9	0	-9	172810	2021-03-05
A35-A59	1	1	0	2021-03-16	W	1	2021-03-07	0	0	-9	172809	2021-02-27
A05-A14	1	0	0	2021-03-16	M	0	2021-03-07	-9	0	-9	172410	2021-03-07
A00-A04	2	0	0	2021-03-16	W	0	2021-03-07	-9	0	-9	172198	2021-03-07
A00-A04	1	0	0	2021-03-16	M	0	2021-03-07	-9	0	-9	172067	2021-03-07
A15-A34	1	0	0	2021-03-16	M	1	2021-03-07	-9	0	-9	170217	2021-03-05
A15-A34	1	1	0	2021-03-16	M	1	2021-03-07	1	0	-9	170216	2021-03-02
A80+	1	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	177480	2021-03-03
A60-A79	1	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	177215	2021-03-04
A60-A79	1	1	0	2021-03-16	W	1	2021-03-06	0	0	-9	177214	2021-02-25
A80+	1	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	176352	2021-03-03
A15-A34	1	0	0	2021-03-16	W	0	2021-03-06	-9	0	-9	174882	2021-03-06
A15-A34	2	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	174881	2021-03-05
A15-A34	5	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	174880	2021-03-04
A15-A34	1	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	174879	2021-03-03
A15-A34	1	1	0	2021-03-16	W	1	2021-03-06	0	0	-9	174878	2021-03-01
A60-A79	1	0	0	2021-03-16	M	0	2021-03-06	-9	0	-9	174305	2021-03-06
A60-A79	1	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	174304	2021-03-05
A60-A79	1	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	174303	2021-03-03
A60-A79	1	1	0	2021-03-16	M	1	2021-03-06	0	0	-9	174302	2021-02-25
A35-A59	1	0	0	2021-03-16	M	0	2021-03-06	-9	0	-9	173638	2021-03-06
A35-A59	1	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	173637	2021-03-06
A35-A59	1	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	173636	2021-03-04
A35-A59	1	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	173635	2021-03-03
A35-A59	1	1	0	2021-03-16	M	1	2021-03-06	1	0	-9	173634	2021-03-02
A35-A59	1	1	0	2021-03-16	M	1	2021-03-06	0	0	-9	173633	2021-03-01
A35-A59	1	1	0	2021-03-16	M	1	2021-03-06	0	0	-9	173632	2021-02-24
A35-A59	1	0	0	2021-03-16	W	0	2021-03-06	-9	0	-9	172808	2021-03-06
A35-A59	1	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	172807	2021-03-05
A35-A59	2	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	172806	2021-03-04
A35-A59	1	1	0	2021-03-16	W	1	2021-03-06	1	0	-9	172805	2021-03-02
A35-A59	1	1	0	2021-03-16	W	1	2021-03-06	0	0	-9	172804	2021-02-27
A05-A14	2	0	0	2021-03-16	M	0	2021-03-06	-9	0	-9	172409	2021-03-06
A05-A14	1	1	0	2021-03-16	M	1	2021-03-06	0	0	-9	172408	2021-03-01
A05-A14	1	1	0	2021-03-16	M	1	2021-03-06	0	0	-9	172407	2021-02-13
A05-A14	1	0	0	2021-03-16	W	0	2021-03-06	-9	0	-9	170633	2021-03-06
A05-A14	1	0	0	2021-03-16	W	1	2021-03-06	-9	0	-9	170632	2021-03-04
A15-A34	2	0	0	2021-03-16	M	0	2021-03-06	-9	0	-9	170215	2021-03-06
A15-A34	4	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	170214	2021-03-04
A15-A34	2	0	0	2021-03-16	M	1	2021-03-06	-9	0	-9	170213	2021-03-03
A15-A34	2	2	0	2021-03-16	M	1	2021-03-06	0	0	-9	170212	2021-03-01
A15-A34	1	1	0	2021-03-16	M	1	2021-03-06	0	0	-9	170211	2021-02-20
A80+	1	0	0	2021-03-16	M	1	2021-03-05	-9	0	-9	177479	2021-03-03
A60-A79	1	0	0	2021-03-16	W	0	2021-03-05	-9	0	-9	177213	2021-03-05
A60-A79	1	0	0	2021-03-16	W	1	2021-03-05	-9	0	-9	177212	2021-03-04
A60-A79	1	1	0	2021-03-16	W	1	2021-03-05	1	0	-9	177211	2021-03-02
A15-A34	1	0	0	2021-03-16	W	1	2021-03-05	-9	0	-9	174877	2021-03-04
A15-A34	1	1	0	2021-03-16	W	1	2021-03-05	0	0	-9	174876	2021-03-01
A35-A59	3	0	0	2021-03-16	M	0	2021-03-05	-9	0	-9	173631	2021-03-05
A35-A59	1	0	0	2021-03-16	M	1	2021-03-05	-9	0	-9	173630	2021-03-04
A35-A59	1	0	0	2021-03-16	M	1	2021-03-05	-9	0	-9	173629	2021-03-03
A35-A59	3	3	0	2021-03-16	M	1	2021-03-05	1	0	-9	173628	2021-03-02
A35-A59	1	1	0	2021-03-16	M	1	2021-03-05	0	0	-9	173627	2021-03-01
A35-A59	3	0	0	2021-03-16	W	0	2021-03-05	-9	0	-9	172803	2021-03-05
A35-A59	2	0	0	2021-03-16	W	1	2021-03-05	-9	0	-9	172802	2021-03-03
