Altersgruppe	AnzahlFall	AnzahlGenesen	AnzahlTodesfall	Datenstand	Geschlecht	IstErkrankungsbeginn	Meldedatum	NeuGenesen	NeuerFall	NeuerTodesfall	ObjectId	Refdatum
A35-A59	1	0	0	2021-03-01	M	1	2021-02-28	-9	1	-9	160785	2021-02-22
A35-A59	1	0	0	2021-03-01	M	1	2021-02-28	-9	1	-9	160786	2021-02-25
A35-A59	1	0	0	2021-03-01	M	1	2021-02-28	-9	1	-9	160787	2021-02-26
A35-A59	1	0	0	2021-03-01	M	0	2021-02-28	-9	1	-9	160788	2021-02-28
A05-A14	1	0	0	2021-03-01	M	1	2021-02-28	-9	1	-9	157765	2021-02-26
A05-A14	1	0	0	2021-03-01	M	0	2021-02-28	-9	1	-9	157766	2021-02-28
A60-A79	1	0	0	2021-03-01	M	1	2021-02-28	-9	1	-9	160333	2021-02-24
A60-A79	1	0	0	2021-03-01	M	0	2021-02-28	-9	1	-9	160334	2021-02-28
A35-A59	1	0	0	2021-03-01	W	1	2021-02-28	-9	1	-9	161412	2021-02-19
A35-A59	1	0	0	2021-03-01	W	1	2021-02-28	-9	1	-9	161413	2021-02-22
A35-A59	1	0	0	2021-03-01	W	1	2021-02-28	-9	1	-9	161414	2021-02-24
A35-A59	3	0	0	2021-03-01	W	1	2021-02-28	-9	1	-9	161415	2021-02-25
A35-A59	3	0	0	2021-03-01	W	0	2021-02-28	-9	1	-9	161416	2021-02-28
A15-A34	2	0	0	2021-03-01	W	1	2021-02-28	-9	1	-9	161625	2021-02-25
A15-A34	2	0	0	2021-03-01	W	1	2021-02-28	-9	1	-9	161626	2021-02-26
A15-A34	2	0	0	2021-03-01	W	0	2021-02-28	-9	1	-9	161627	2021-02-28
A15-A34	1	0	0	2021-03-01	M	1	2021-02-28	-9	1	-9	162012	2021-02-24
A15-A34	2	0	0	2021-03-01	M	0	2021-02-28	-9	1	-9	162013	2021-02-28
A80+	1	0	0	2021-03-01	M	1	2021-02-28	-9	1	-9	163956	2021-02-25
A05-A14	1	0	0	2021-03-01	M	0	2021-02-27	-9	0	-9	157763	2021-02-27
A35-A59	2	0	0	2021-03-01	W	1	2021-02-27	-9	0	-9	161409	2021-02-25
A05-A14	1	1	0	2021-03-01	W	1	2021-02-27	0	0	-9	157955	2020-02-17
A80+	1	0	0	2021-03-01	W	0	2021-02-27	-9	1	-9	164780	2021-02-27
A05-A14	1	0	0	2021-03-01	W	1	2021-02-27	-9	0	-9	157956	2021-02-17
A15-A34	1	0	0	2021-03-01	W	1	2021-02-27	-9	0	-9	161620	2021-02-22
A05-A14	1	0	0	2021-03-01	W	1	2021-02-27	-9	0	-9	157957	2021-02-25
A05-A14	1	0	0	2021-03-01	M	0	2021-02-27	-9	1	-9	157764	2021-02-27
A60-A79	2	0	0	2021-03-01	M	1	2021-02-27	-9	0	-9	160331	2021-02-24
A15-A34	1	0	0	2021-03-01	W	1	2021-02-27	-9	0	-9	161621	2021-02-23
A35-A59	1	0	0	2021-03-01	M	1	2021-02-27	-9	0	-9	160779	2021-02-19
A60-A79	1	0	0	2021-03-01	W	1	2021-02-27	-9	1	-9	163716	2021-02-26
