Altersgruppe	AnzahlFall	AnzahlGenesen	AnzahlTodesfall	Datenstand	Geschlecht	IstErkrankungsbeginn	Meldedatum	NeuGenesen	NeuerFall	NeuerTodesfall	ObjectId	Refdatum
A35-A59	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168298	2021-03-03
A35-A59	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168299	2021-03-05
A35-A59	2	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168300	2021-03-06
A35-A59	3	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168301	2021-03-07
A35-A59	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168302	2021-03-08
A35-A59	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168303	2021-03-09
A35-A59	6	0	0	2021-03-11	M	0	2021-03-10	-9	1	-9	168304	2021-03-10
A15-A34	3	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168939	2021-03-06
A15-A34	3	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	168940	2021-03-08
A15-A34	7	0	0	2021-03-11	M	0	2021-03-10	-9	1	-9	168941	2021-03-10
A05-A14	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	169146	2021-03-05
A05-A14	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	169147	2021-03-08
A05-A14	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	169148	2021-03-09
A05-A14	2	0	0	2021-03-11	M	0	2021-03-10	-9	1	-9	169149	2021-03-10
A05-A14	1	0	0	2021-03-11	unbekannt	0	2021-03-10	-9	1	-9	169150	2021-03-10
A05-A14	1	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	169347	2021-03-03
A15-A34	3	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	169590	2021-03-06
A15-A34	2	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	169591	2021-03-07
A15-A34	4	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	169592	2021-03-08
A15-A34	3	0	0	2021-03-11	W	0	2021-03-10	-9	1	-9	169593	2021-03-10
A60-A79	2	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	170941	2021-03-07
A60-A79	1	0	0	2021-03-11	M	1	2021-03-10	-9	1	-9	170942	2021-03-08
A60-A79	2	0	0	2021-03-11	M	0	2021-03-10	-9	1	-9	170943	2021-03-10
A00-A04	1	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	165432	2021-03-09
A35-A59	1	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	171495	2021-03-04
A35-A59	2	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	171496	2021-03-06
A35-A59	2	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	171497	2021-03-07
A35-A59	3	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	171498	2021-03-08
A35-A59	3	0	0	2021-03-11	W	0	2021-03-10	-9	1	-9	171499	2021-03-10
A60-A79	1	0	0	2021-03-11	W	1	2021-03-10	-9	1	-9	171863	2021-03-08
A60-A79	3	0	0	2021-03-11	W	0	2021-03-10	-9	1	-9	171864	2021-03-10
A80+	2	0	0	2021-03-11	M	0	2021-03-10	-9	1	-9	172089	2021-03-10
A80+	1	0	0	2021-03-11	W	0	2021-03-10	-9	1	-9	172427	2021-03-10
A00-A04	1	0	0	2021-03-11	M	0	2021-03-09	-9	0	-9	165305	2021-03-09
A35-A59	1	0	0	2021-03-11	W	1	2021-03-09	-9	1	-9	171492	2021-03-06
A15-A34	-1	0	0	2021-03-11	W	0	2021-03-09	-9	-1	-9	169589	2021-03-09
A60-A79	-1	0	0	2021-03-11	W	0	2021-03-09	-9	-1	-9	171862	2021-03-09
A35-A59	2	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168292	2021-03-04
A35-A59	1	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168293	2021-03-05
A35-A59	1	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168294	2021-03-06
A35-A59	2	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168295	2021-03-07
A35-A59	2	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168296	2021-03-08
A35-A59	6	0	0	2021-03-11	M	0	2021-03-09	-9	0	-9	168297	2021-03-09
A15-A34	1	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168934	2021-03-05
A15-A34	2	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168935	2021-03-06
A15-A34	5	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168936	2021-03-07
A15-A34	1	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	168937	2021-03-08
A15-A34	4	0	0	2021-03-11	M	0	2021-03-09	-9	0	-9	168938	2021-03-09
A05-A14	1	0	0	2021-03-11	M	0	2021-03-09	-9	0	-9	169145	2021-03-09
A15-A34	1	1	0	2021-03-11	W	1	2021-03-09	0	0	-9	169581	2021-01-06
A15-A34	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	169582	2021-03-01
A15-A34	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	169583	2021-03-02
A15-A34	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	169584	2021-03-03
A15-A34	2	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	169585	2021-03-06
A15-A34	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	169586	2021-03-07
A15-A34	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	169587	2021-03-08
A15-A34	3	0	0	2021-03-11	W	0	2021-03-09	-9	0	-9	169588	2021-03-09
A60-A79	1	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	170937	2021-03-04
A60-A79	1	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	170938	2021-03-05
A60-A79	1	0	0	2021-03-11	M	1	2021-03-09	-9	0	-9	170939	2021-03-07
A60-A79	2	0	0	2021-03-11	M	0	2021-03-09	-9	0	-9	170940	2021-03-09
A35-A59	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	171490	2021-03-04
A35-A59	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	171491	2021-03-05
A35-A59	3	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	171493	2021-03-07
A35-A59	3	0	0	2021-03-11	W	0	2021-03-09	-9	0	-9	171494	2021-03-09
A60-A79	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	171858	2021-03-04
A60-A79	1	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	171859	2021-03-06
A60-A79	2	0	0	2021-03-11	W	1	2021-03-09	-9	0	-9	171860	2021-03-07
A60-A79	1	0	0	2021-03-11	W	0	2021-03-09	-9	0	-9	171861	2021-03-09
A80+	4	0	0	2021-03-11	M	0	2021-03-09	-9	0	-9	172088	2021-03-09
A80+	3	0	0	2021-03-11	W	0	2021-03-09	-9	0	-9	172426	2021-03-09
A60-A79	1	0	0	2021-03-11	W	1	2021-03-08	-9	0	-9	171857	2021-02-28
A60-A79	1	0	0	2021-03-11	M	1	2021-03-08	-9	0	-9	170934	2021-03-04
A60-A79	1	0	0	2021-03-11	M	1	2021-03-08	-9	0	-9	170935	2021-03-07
A60-A79	1	0	0	2021-03-11	M	0	2021-03-08	-9	0	-9	170936	2021-03-08
A05-A14	1	0	0	2021-03-11	M	1	2021-03-08	-9	0	-9	169143	2021-03-05
A05-A14	1	0	0	2021-03-11	M	0	2021-03-08	-9	0	-9	169144	2021-03-08
A15-A34	1	0	0	2021-03-11	M	1	2021-03-08	-9	0	-9	168933	2021-03-02
A35-A59	4	0	0	2021-03-11	M	0	2021-03-08	-9	0	-9	168290	2021-03-08
A35-A59	1	0	0	2021-03-11	M	1	2021-03-08	-9	0	-9	168291	2021-03-08
A35-A59	1	0	0	2021-03-11	M	1	2021-03-07	-9	0	-9	168289	2021-03-07
A15-A34	1	0	0	2021-03-11	M	1	2021-03-07	-9	0	-9	168931	2021-03-02
A15-A34	1	0	0	2021-03-11	M	1	2021-03-07	-9	0	-9	168932	2021-03-05
A05-A14	1	0	0	2021-03-11	M	0	2021-03-07	-9	0	-9	169142	2021-03-07
A00-A04	1	0	0	2021-03-11	M	0	2021-03-07	-9	0	-9	165304	2021-03-07
A00-A04	2	0	0	2021-03-11	W	0	2021-03-07	-9	0	-9	165431	2021-03-07
A60-A79	2	0	0	2021-03-11	M	0	2021-03-07	-9	0	-9	170933	2021-03-07
A15-A34	1	0	0	2021-03-11	W	1	2021-03-07	-9	0	-9	169578	2021-02-26
A15-A34	1	0	0	2021-03-11	W	1	2021-03-07	-9	0	-9	169579	2021-03-05
A15-A34	2	0	0	2021-03-11	W	0	2021-03-07	-9	0	-9	169580	2021-03-07
A60-A79	2	0	0	2021-03-11	W	1	2021-03-07	-9	0	-9	171855	2021-03-03
A60-A79	1	0	0	2021-03-11	W	1	2021-03-07	-9	0	-9	171856	2021-03-04
A35-A59	1	0	0	2021-03-11	W	1	2021-03-07	-9	0	-9	171486	2021-02-27
A35-A59	2	0	0	2021-03-11	W	1	2021-03-07	-9	0	-9	171487	2021-03-05
A35-A59	3	0	0	2021-03-11	W	0	2021-03-07	-9	0	-9	171488	2021-03-07
A35-A59	1	0	1	2021-03-11	W	0	2021-03-07	-9	0	0	171489	2021-03-07
A35-A59	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	171481	2021-02-27
A35-A59	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	171482	2021-03-02
A35-A59	2	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	171483	2021-03-04
A35-A59	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	171484	2021-03-05
A35-A59	1	0	0	2021-03-11	W	0	2021-03-06	-9	0	-9	171485	2021-03-06
A60-A79	1	1	0	2021-03-11	W	1	2021-03-06	1	0	-9	171853	2021-02-25
A60-A79	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	171854	2021-03-04
A80+	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	172087	2021-03-03
A15-A34	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	169572	2021-02-27
A15-A34	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	169573	2021-03-01
A15-A34	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	169574	2021-03-03
A15-A34	5	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	169575	2021-03-04
A15-A34	2	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	169576	2021-03-05
A15-A34	1	0	0	2021-03-11	W	0	2021-03-06	-9	0	-9	169577	2021-03-06
A60-A79	1	1	0	2021-03-11	M	1	2021-03-06	1	0	-9	170929	2021-02-25
A60-A79	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	170930	2021-03-03
A60-A79	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	170931	2021-03-05
A60-A79	2	0	0	2021-03-11	M	0	2021-03-06	-9	0	-9	170932	2021-03-06
A35-A59	1	1	0	2021-03-11	M	1	2021-03-06	0	0	-9	168282	2021-02-24
A35-A59	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168283	2021-03-01
A35-A59	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168284	2021-03-02
A35-A59	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168285	2021-03-03
A35-A59	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168286	2021-03-04
A35-A59	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168287	2021-03-06
A35-A59	1	0	0	2021-03-11	M	0	2021-03-06	-9	0	-9	168288	2021-03-06
A05-A14	1	1	0	2021-03-11	M	1	2021-03-06	0	0	-9	169139	2021-02-13
A05-A14	1	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	169140	2021-03-01
A05-A14	2	0	0	2021-03-11	M	0	2021-03-06	-9	0	-9	169141	2021-03-06
A15-A34	1	1	0	2021-03-11	M	1	2021-03-06	0	0	-9	168926	2021-02-20
A15-A34	2	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168927	2021-03-01
A15-A34	2	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168928	2021-03-03
A15-A34	4	0	0	2021-03-11	M	1	2021-03-06	-9	0	-9	168929	2021-03-04
A15-A34	2	0	0	2021-03-11	M	0	2021-03-06	-9	0	-9	168930	2021-03-06
A05-A14	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	169345	2021-03-04
A05-A14	1	0	0	2021-03-11	W	0	2021-03-06	-9	0	-9	169346	2021-03-06
A80+	1	0	0	2021-03-11	W	1	2021-03-06	-9	0	-9	172425	2021-03-03
A05-A14	1	0	0	2021-03-11	W	0	2021-03-05	-9	0	-9	169344	2021-03-05
A15-A34	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168920	2021-02-27
A15-A34	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168921	2021-03-01
A15-A34	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168922	2021-03-02
A15-A34	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168923	2021-03-03
A15-A34	2	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168924	2021-03-04
A15-A34	2	0	0	2021-03-11	M	0	2021-03-05	-9	0	-9	168925	2021-03-05
A05-A14	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	169137	2021-03-02
A05-A14	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	169138	2021-03-03
A35-A59	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168277	2021-03-01
A35-A59	3	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168278	2021-03-02
A35-A59	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168279	2021-03-03
A35-A59	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	168280	2021-03-04
A35-A59	3	0	0	2021-03-11	M	0	2021-03-05	-9	0	-9	168281	2021-03-05
A15-A34	-1	0	0	2021-03-11	W	0	2021-03-05	-9	-1	-9	169571	2021-03-05
A00-A04	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	165429	2021-03-02
A00-A04	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	165430	2021-03-03
A00-A04	1	0	0	2021-03-11	M	0	2021-03-05	-9	0	-9	165303	2021-03-05
A15-A34	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	169569	2021-03-01
A15-A34	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	169570	2021-03-04
A80+	1	0	0	2021-03-11	M	1	2021-03-05	-9	0	-9	172086	2021-03-03
A60-A79	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	171850	2021-03-02
A60-A79	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	171851	2021-03-04
A60-A79	1	0	0	2021-03-11	W	0	2021-03-05	-9	0	-9	171852	2021-03-05
A35-A59	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	171477	2021-02-26
A35-A59	1	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	171478	2021-03-02
A35-A59	2	0	0	2021-03-11	W	1	2021-03-05	-9	0	-9	171479	2021-03-03
A35-A59	3	0	0	2021-03-11	W	0	2021-03-05	-9	0	-9	171480	2021-03-05
A35-A59	1	1	0	2021-03-11	W	1	2021-03-04	0	0	-9	171471	2021-02-21
A35-A59	1	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171472	2021-02-26
A35-A59	2	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171473	2021-03-01
A35-A59	3	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171474	2021-03-02
A35-A59	2	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171475	2021-03-03
A35-A59	1	0	0	2021-03-11	W	0	2021-03-04	-9	0	-9	171476	2021-03-04
A60-A79	1	1	0	2021-03-11	W	1	2021-03-04	0	0	-9	171843	2021-02-22
A60-A79	1	1	0	2021-03-11	W	1	2021-03-04	1	0	-9	171844	2021-02-25
A60-A79	1	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171845	2021-02-27
A60-A79	2	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171846	2021-03-01
A60-A79	1	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171847	2021-03-02
A60-A79	2	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	171848	2021-03-03
A60-A79	1	1	0	2021-03-11	W	0	2021-03-04	1	0	-9	171849	2021-03-04
A80+	1	0	0	2021-03-11	M	0	2021-03-04	-9	0	-9	172085	2021-03-04
A15-A34	1	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	169564	2021-02-26
A15-A34	1	1	0	2021-03-11	W	1	2021-03-04	0	0	-9	169565	2021-03-01
A15-A34	4	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	169566	2021-03-01
A15-A34	3	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	169567	2021-03-02
A15-A34	1	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	169568	2021-03-03
A60-A79	1	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	170926	2021-02-25
A60-A79	1	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	170927	2021-02-28
A60-A79	2	0	0	2021-03-11	M	0	2021-03-04	-9	0	-9	170928	2021-03-04
A00-A04	1	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	165301	2021-03-02
A00-A04	1	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	165302	2021-03-03
A00-A04	1	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	165428	2021-03-03
A35-A59	1	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168272	2021-02-28
A35-A59	6	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168273	2021-03-01
A35-A59	2	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168274	2021-03-02
A35-A59	3	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168275	2021-03-03
A35-A59	3	0	0	2021-03-11	M	0	2021-03-04	-9	0	-9	168276	2021-03-04
A05-A14	2	0	0	2021-03-11	M	0	2021-03-04	-9	0	-9	169136	2021-03-04
A15-A34	1	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168915	2021-02-26
A15-A34	2	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168916	2021-03-01
A15-A34	3	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168917	2021-03-02
A15-A34	1	0	0	2021-03-11	M	1	2021-03-04	-9	0	-9	168918	2021-03-03
A15-A34	4	0	0	2021-03-11	M	0	2021-03-04	-9	0	-9	168919	2021-03-04
A05-A14	1	0	0	2021-03-11	W	1	2021-03-04	-9	0	-9	169342	2021-02-27
A05-A14	1	0	0	2021-03-11	W	0	2021-03-04	-9	0	-9	169343	2021-03-04
A15-A34	1	1	0	2021-03-11	M	1	2021-03-03	0	0	-9	168911	2021-02-24
A15-A34	1	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	168912	2021-02-26
A15-A34	2	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	168913	2021-03-01
A15-A34	5	0	0	2021-03-11	M	0	2021-03-03	-9	0	-9	168914	2021-03-03
A05-A14	2	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	169133	2021-02-28
A05-A14	2	0	0	2021-03-11	M	0	2021-03-03	-9	0	-9	169134	2021-03-03
A05-A14	1	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	169135	2021-03-03
A35-A59	1	1	0	2021-03-11	M	1	2021-03-03	1	0	-9	168267	2021-02-25
A35-A59	1	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	168268	2021-03-01
A35-A59	1	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	168269	2021-03-02
A35-A59	2	0	0	2021-03-11	M	0	2021-03-03	-9	0	-9	168270	2021-03-03
A35-A59	1	1	0	2021-03-11	M	0	2021-03-03	0	0	-9	168271	2021-03-03
A60-A79	1	1	0	2021-03-11	M	1	2021-03-03	1	0	-9	170921	2021-02-23
A60-A79	1	1	0	2021-03-11	M	1	2021-03-03	0	0	-9	170922	2021-02-24
A60-A79	1	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	170923	2021-02-28
A60-A79	1	0	0	2021-03-11	M	1	2021-03-03	-9	0	-9	170924	2021-03-02
A60-A79	2	0	0	2021-03-11	M	0	2021-03-03	-9	0	-9	170925	2021-03-03
A15-A34	1	1	0	2021-03-11	W	1	2021-03-03	0	0	-9	169555	2021-02-23
A15-A34	1	1	0	2021-03-11	W	1	2021-03-03	0	0	-9	169556	2021-02-24
A15-A34	1	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	169557	2021-02-26
A15-A34	2	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	169558	2021-02-27
A15-A34	2	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	169559	2021-02-28
A15-A34	2	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	169560	2021-03-01
A15-A34	3	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	169561	2021-03-02
A15-A34	1	0	0	2021-03-11	W	0	2021-03-03	-9	0	-9	169562	2021-03-03
A15-A34	1	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	169563	2021-03-03
A80+	1	1	0	2021-03-11	M	1	2021-03-03	1	0	-9	172084	2021-02-25
A60-A79	2	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	171839	2021-02-26
A60-A79	1	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	171840	2021-02-28
A60-A79	1	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	171841	2021-03-01
A60-A79	1	0	0	2021-03-11	W	0	2021-03-03	-9	0	-9	171842	2021-03-03
A35-A59	1	1	0	2021-03-11	W	1	2021-03-03	1	0	-9	171465	2021-02-25
A35-A59	3	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	171466	2021-02-26
A35-A59	1	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	171467	2021-02-27
A35-A59	3	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	171468	2021-03-01
A35-A59	1	0	0	2021-03-11	W	1	2021-03-03	-9	0	-9	171469	2021-03-02
A35-A59	2	0	0	2021-03-11	W	0	2021-03-03	-9	0	-9	171470	2021-03-03
A80+	1	1	0	2021-03-11	W	1	2021-03-03	0	0	-9	172422	2021-02-23
A80+	1	1	0	2021-03-11	W	1	2021-03-03	0	0	-9	172423	2021-02-24
A80+	1	0	0	2021-03-11	W	0	2021-03-03	-9	0	-9	172424	2021-03-03
A80+	1	0	0	2021-03-11	W	0	2021-03-02	-9	0	-9	172421	2021-03-02
A35-A59	2	2	0	2021-03-11	W	1	2021-03-02	0	0	-9	171455	2021-02-20
A35-A59	1	1	0	2021-03-11	W	1	2021-03-02	0	0	-9	171456	2021-02-22
